,country,region,dept_id,city,address,heat_cycle,creation_date,modified_date,validity_date,archived,emissions,uncertainty,unit,source
13584,France,Haute-Normandie,27,Les Andelys,Tours du Levant Clos Galots ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.21,30%,kgCO2e/kWh,
13585,France,Haute-Normandie,27,Vernon,ZUP Les Valmeux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.191,30%,kgCO2e/kWh,
13586,France,Haute-Normandie,27,Conches-en-Ouches,Réseau de Conches-en-Ouches ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.053,30%,kgCO2e/kWh,
13587,France,Haute-Normandie,27,Canappeville,Réseau-Canappeville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.14345454545454547,30%,kgCO2e/kWh,
13588,France,Centre,28,Chartres,ZUP de la Madeleine ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.315,30%,kgCO2e/kWh,
13589,France,Centre,28,Nogent Rotrou,Les Gauchetières ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.219,30%,kgCO2e/kWh,
13590,France,Centre,28,Chateaudun,Réseau Dunes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.036,30%,kgCO2e/kWh,
13591,France,Centre,28,Manvilliers,Tallemont ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.326,30%,kgCO2e/kWh,
13592,France,Centre,28,Voves,Réseau de chaleur de Voves ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.203625,30%,kgCO2e/kWh,
13593,France,Bretagne,29,Brest,Eco chaleur de Brest ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,
13594,France,Bretagne,29,Plougastel-Daoulas,Réseau de Plougastel-Daoulas ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,
13595,France,Languedoc-Roussillon,30,Nîmes,Quartier Ouest ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1,30%,kgCO2e/kWh,
13596,France,Languedoc-Roussillon,30,Ales,DALAE ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08,30%,kgCO2e/kWh,
13597,France,Languedoc-Roussillon,30,Lamelouze,Réseau Lamelouze ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1235,30%,kgCO2e/kWh,
13598,France,Midi-Pyrénées,31,Toulouse,Réseau de Toulouse Mirail ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.13666666666666666,30%,kgCO2e/kWh,
13599,France,Midi-Pyrénées,31,Toulouse,Canceropôle ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.017,30%,kgCO2e/kWh,
13600,France,Midi-Pyrénées,31,Toulouse,Canceropôle ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.01,30%,kgCO2e/kWh,
13601,France,Midi-Pyrénées,31,Toulouse,Réseau Saint-Exupéry ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.2,30%,kgCO2e/kWh,
13602,France,Midi-Pyrénées,31,Toulouse,Ensemble Universitaire de Toulouse Rangueil ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.324,30%,kgCO2e/kWh,
13603,France,Midi-Pyrénées,31,Balma,Eco-quartier Balma Vidailhan ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.083,30%,kgCO2e/kWh,
13604,France,Midi-Pyrénées,31,Blagnac,ZAC du Ritouret ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.122,30%,kgCO2e/kWh,
13605,France,Midi-Pyrénées,31,Ayguevives,Réseau En Turet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.077,30%,kgCO2e/kWh,
13606,France,Aquitaine,33,Bordeaux,Grand Parc ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.185,30%,kgCO2e/kWh,
13607,France,Aquitaine,33,Bordeaux,Mériadeck ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08388,30%,kgCO2e/kWh,
13608,France,Aquitaine,33,Le Barp,Laseris ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.228,30%,kgCO2e/kWh,
13609,France,Aquitaine,33,Le Barp,Laseris ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.012,30%,kgCO2e/kWh,
13610,France,Aquitaine,33,Pellegrue,Réseau de Pellegrue ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.031,30%,kgCO2e/kWh,
13611,France,Aquitaine,33,Mérignac,Parc de Mérignac Ville Stemer ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.208,30%,kgCO2e/kWh,
13612,France,Aquitaine,33,Cenon,Rive Droite Energies ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.048,30%,kgCO2e/kWh,
13613,France,Aquitaine,33,Gironde-sur-Dropt,Réseau de chaleur de Gironde sur Dropt ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.06,30%,kgCO2e/kWh,
13614,France,Aquitaine,33,Saint-Pierre-d’Aurillac,Réseau de chaleur de Saint-Pierre d’Aurillac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.021,30%,kgCO2e/kWh,
13615,France,Aquitaine,33,La Réole,Réseau de la Réole ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.005,30%,kgCO2e/kWh,
13616,France,Aquitaine,33,Bègles,Réseau de Terre Neuves ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11,30%,kgCO2e/kWh,
13617,France,Aquitaine,33,Lormont,Eco-quartier Ginko ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.055,30%,kgCO2e/kWh,
13618,France,Aquitaine,33,Bordeaux,Bassins à flots ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.029,30%,kgCO2e/kWh,
13619,France,Aquitaine,33,Bordeaux,Bassins à flots ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.009,30%,kgCO2e/kWh,
13620,France,Aquitaine,33,Bordeaux,Bordeaux Begles Energies ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.285,30%,kgCO2e/kWh,
13621,France,Aquitaine,33,Lesparre-Médoc,Réseau de la clinique de Lesparre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.056,30%,kgCO2e/kWh,
13622,France,Languedoc-Roussillon,34,Montpellier,RMCF ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.086,30%,kgCO2e/kWh,
13623,France,Languedoc-Roussillon,34,Montpellier,Polygone Antigone ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.093,30%,kgCO2e/kWh,
13624,France,Languedoc-Roussillon,34,Montpellier,Ernest Granier ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.012,30%,kgCO2e/kWh,
13625,France,Languedoc-Roussillon,34,Montpellier,Port Marianne Odysseum ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.012,30%,kgCO2e/kWh,
13626,France,Languedoc-Roussillon,34,Montpellier,Réseau des universités ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.031,30%,kgCO2e/kWh,
13627,France,Languedoc-Roussillon,34,Montpellier,Réseau Arches Jacques Coeur ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.015,30%,kgCO2e/kWh,
13628,France,Languedoc-Roussillon,34,Juvignac,ZAC des Constellations ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.079,30%,kgCO2e/kWh,
13629,France,Bretagne,35,Rennes,Sarah Bernhardt ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.215,30%,kgCO2e/kWh,
13630,France,Bretagne,35,Rennes,Campus scientifique de Beaulieu ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.196,30%,kgCO2e/kWh,
13631,France,Bretagne,35,Rennes,Quartier Sud ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.093,30%,kgCO2e/kWh,
13632,France,Bretagne,35,Combourg,Réseau de chaleur de Bretagne Romantique ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.054,30%,kgCO2e/kWh,
13633,France,Bretagne,35,Vitré,Réseau de Vitré ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.112,30%,kgCO2e/kWh,
13634,France,Bretagne,35,Rennes,Réseau de la centrale Thermique de Villejean ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.021,30%,kgCO2e/kWh,
13635,France,Bretagne,35,Janzé,Réseau de Janzé ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,
13636,France,Bretagne,35,Vezin le Coquet,Réseau de Vezin le Coquet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.035,30%,kgCO2e/kWh,
13637,France,Bretagne,35,Rennes,Réseau de Rennes Est (ZAC Baud-Chardonnet) ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.001,30%,kgCO2e/kWh,
13638,France,Centre,37,Joué-les-Tours,Morier et Rabière ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.22,30%,kgCO2e/kWh,
13639,France,Centre,37,Tours,ZUP des Bords de Cher et Sanitas ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.071,30%,kgCO2e/kWh,
13640,France,Centre,37,Tours,Quartier Chateaubriand ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.192,30%,kgCO2e/kWh,
13641,France,Centre,37,Saint-Pierre-des-Corps,La Rabaterie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.232,30%,kgCO2e/kWh,
13642,France,Centre,37,Saint-Benoît-la-Forêt,Centre de Valorisation Energétique ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.005,30%,kgCO2e/kWh,
13643,France,Centre,37,La Riche,Réseau de chauffage urbain de la Riche-Quartier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.238,30%,kgCO2e/kWh,
13644,France,Rhône-Alpes,38,Grenoble,Réseau de Grenoble ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.141,30%,kgCO2e/kWh,
13645,France,Rhône-Alpes,38,Grenoble,Réseau froid CCIAG Grenoble ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.013,30%,kgCO2e/kWh,
13646,France,Rhône-Alpes,38,Bourgoin Jailleu,Berjalia ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.034,30%,kgCO2e/kWh,
13647,France,Rhône-Alpes,38,Vinay,Réseau de chaleur de Vinay ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.048,30%,kgCO2e/kWh,
13648,France,Rhône-Alpes,38,Saint-Marcellin,Réseau de Saint Marcellin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.027,30%,kgCO2e/kWh,
13649,France,Rhône-Alpes,38,Villars-de-Lans,Les Laiches ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.023,30%,kgCO2e/kWh,
13650,France,Rhône-Alpes,38,Lans-en-Vercors,Réseau de Lans-en-Vercors ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.013,30%,kgCO2e/kWh,
13651,France,Rhône-Alpes,38,Monestier-de-Clermont,Réseau de Monestier-de-Clermont ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.024,30%,kgCO2e/kWh,
13652,France,Rhône-Alpes,38,Mens,Réseau de Mens ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.066,30%,kgCO2e/kWh,
13653,France,Rhône-Alpes,38,Pontcharra,Réseau de Chaleur Bois Pontcharra RCBP ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.061,30%,kgCO2e/kWh,
13654,France,Rhône-Alpes,38,Allevard,Réseau d’Allevard ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,
13655,France,Rhône-Alpes,38,Coublevie,Réseau de Coublevie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.056,30%,kgCO2e/kWh,
13656,France,Rhône-Alpes,38,Voreppe,Réseau de chaleur de Voreppe ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.042,30%,kgCO2e/kWh,
13657,France,Franche-Comté,39,Dole,Réseau de Dole ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.109,30%,kgCO2e/kWh,
13658,France,Franche-Comté,39,Lons-le-Saunier,La Marjorie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.082,30%,kgCO2e/kWh,
13659,France,Franche-Comté,39,Champvans,Réseau de Champvans ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11116666666666668,30%,kgCO2e/kWh,
13660,France,Franche-Comté,39,Moirans-en-Montagne,Réseau de Moirans-en-Montagne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.118,30%,kgCO2e/kWh,
13661,France,Franche-Comté,39,Arinthod,Réseau CCPM Arinthod ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11116666666666668,30%,kgCO2e/kWh,
13662,France,Franche-Comté,39,Hauts de Bienne,Réseau de la Ville de Morez ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11116666666666668,30%,kgCO2e/kWh,
13663,France,Franche-Comté,39,Avignon-Les-Saint-Claude,Chaufferie Bois les Orchidées ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11116666666666668,30%,kgCO2e/kWh,
13664,France,Aquitaine,40,Mont-de-Marsan,Géothermie Mont-de-Marsan (GMM1) ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.018,30%,kgCO2e/kWh,
13665,France,Aquitaine,40,Mont-de-Marsan,Réseau de chaleur Peyrouat ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.095,30%,kgCO2e/kWh,
13666,France,Centre,41,Blois,Quartier Bégon et Chevalier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.022,30%,kgCO2e/kWh,
13667,France,Centre,41,Vineuil,ZAC des Paradis ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.056,30%,kgCO2e/kWh,
13668,France,Centre,41,Mondoubleau,Réseau de Mondoubleau ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.116,30%,kgCO2e/kWh,
13669,France,Rhône-Alpes,42,Saint-Étienne,ZUP de la Cotonne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.227,30%,kgCO2e/kWh,
13670,France,Rhône-Alpes,42,Saint-Étienne,Quartier de La Métare ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.196,30%,kgCO2e/kWh,
13671,France,Rhône-Alpes,42,Saint-Étienne,HLM Beaulieu Montchovet IV ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.275,30%,kgCO2e/kWh,
13672,France,Rhône-Alpes,42,Firminy,Réseau de Firminy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.116,30%,kgCO2e/kWh,
13673,France,Rhône-Alpes,42,Roanne,Quartier RN 7 ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.233,30%,kgCO2e/kWh,
13674,France,Rhône-Alpes,42,Saint Etienne,Réseau de Chaleur VIACONFORT ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.081,30%,kgCO2e/kWh,
13675,France,Rhône-Alpes,42,Saint Etienne,Réseau de froid VIACONFORT ,froid,2019-09-01,2019-09-01,2020-01-01,False,0.013,30%,kgCO2e/kWh,
13676,France,Rhône-Alpes,42,Saint-Étienne,Quartier Montreynaud ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.055,30%,kgCO2e/kWh,
13677,France,Rhône-Alpes,42,Andrézieux-Bouthéon,Réseau d’Andrézieux-Bouthéon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.077,30%,kgCO2e/kWh,
13678,France,Rhône-Alpes,42,Montrond-les-Bains,Réseau de Montrond-les-Bains ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.066,30%,kgCO2e/kWh,
13679,France,Rhône-Alpes,42,Saint-Chamond,Scevia Quartier de Fonsala ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.049,30%,kgCO2e/kWh,
13680,France,Rhône-Alpes,42,Usson-en-Forez,Réseau d’Usson-en-Forez ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.019,30%,kgCO2e/kWh,
13681,France,Rhône-Alpes,42,Saint-Bonnet-le-Château,Siège CDC St Bonnet le Château ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.0774,30%,kgCO2e/kWh,
13682,France,Rhône-Alpes,42,Jonzieux,Réseau de Jonzieux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.075,30%,kgCO2e/kWh,
13683,France,Rhône-Alpes,42,Roisey,Réseau de Roisey ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.0774,30%,kgCO2e/kWh,
13684,France,Rhône-Alpes,42,Planfoy,ZAC des Lucioles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.014,30%,kgCO2e/kWh,
13685,France,Rhône-Alpes,42,Le Bessat,Réseau de Le Bessat ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.0774,30%,kgCO2e/kWh,
13686,France,Rhône-Alpes,42,Saint-Bonnet-le-Courreau,Réseau de Saint-Bonnet-le-Courreau ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.0774,30%,kgCO2e/kWh,
13687,France,Rhône-Alpes,42,La Terrasse-sur-Dorlay,Réseau de La Terrasse-sur-Dorlay ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.0774,30%,kgCO2e/kWh,
13688,France,Rhône-Alpes,42,Saint-Régis-du-Coin,Réseau de Saint-Régis-du-Coin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.013,30%,kgCO2e/kWh,
13689,France,Rhône-Alpes,42,Saint-Didier-sur-Rochefort,Réseau de Saint-Didier-sur-Rochefort ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.005,30%,kgCO2e/kWh,
13690,France,Rhône-Alpes,42,Neulise,Réseau de Neulise ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.017,30%,kgCO2e/kWh,
13691,France,Rhône-Alpes,42,Pelussin,Quartier Notre-Dame ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.071,30%,kgCO2e/kWh,
13692,France,Rhône-Alpes,42,Saint-Christo-en-Jarez,Réseau de Saint-Christo-en-Jarez ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.152,30%,kgCO2e/kWh,
13693,France,Rhône-Alpes,42,Saint-Martin-la-Sauveté,Réseau de Saint-Martin-la-Sauveté ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.091,30%,kgCO2e/kWh,
13694,France,Rhône-Alpes,42,Saint-Symphorien-de-Lay,Réseau de Saint-Symphorien-de-Lay ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.0774,30%,kgCO2e/kWh,
13695,France,Rhône-Alpes,42,Marlhes,Réseau de Marlhes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.0774,30%,kgCO2e/kWh,
13696,France,Rhône-Alpes,42,Saint-Haon-le-Châtel,Réseau de Saint-Haon-le-Châtel ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.025,30%,kgCO2e/kWh,
13697,France,Rhône-Alpes,42,Saint-Joseph,Réseau de Saint-Joseph ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.165,30%,kgCO2e/kWh,
13698,France,Rhône-Alpes,42,Saint-Cyr-de-Favières,Réseau de Saint-Cyr-de-Favières ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.0774,30%,kgCO2e/kWh,
13699,France,Rhône-Alpes,42,Roanne,Quartier de Mâtel ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.088,30%,kgCO2e/kWh,
13700,France,Rhône-Alpes,42,Roanne,Quartier Arsenal ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.072,30%,kgCO2e/kWh,
13701,France,Rhône-Alpes,42,Pelussin,Quartier ” des Croix St Jean “ ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.046,30%,kgCO2e/kWh,
13702,France,Rhône-Alpes,42,Pelussin,Siège CDC du Pilat Rhodanien et siège maison des s ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.025,30%,kgCO2e/kWh,
13703,France,Rhône-Alpes,42,Saint-Maurice-en-Gourgois,Réseau de Saint-Maurice-en-Gourgois ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.0774,30%,kgCO2e/kWh,
13704,France,Rhône-Alpes,42,Colombier,Réseau de Colombier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.032,30%,kgCO2e/kWh,
13705,France,Rhône-Alpes,42,Roche,Roche-en-Forez ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01,30%,kgCO2e/kWh,
13706,France,Auvergne,43,Tence,Réseau de Tence ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.012,30%,kgCO2e/kWh,
13707,France,Auvergne,43,Langeac,Langeac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.192,30%,kgCO2e/kWh,
13708,France,Auvergne,43,Le Puy-en-Velay,Réseau du Puy en Velay VERT VEINE ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.021,30%,kgCO2e/kWh,
13709,France,Auvergne,43,Yssingeaux,Réseau de chaleur YES ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.044,30%,kgCO2e/kWh,
13710,France,Auvergne,43,Dunières,Réseau de la Mairie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.128,30%,kgCO2e/kWh,
13711,France,Auvergne,43,Dunières,Réseau de la Piscine ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.128,30%,kgCO2e/kWh,
13712,France,Auvergne,43,Pradelles,Réseau de Pradelles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.028,30%,kgCO2e/kWh,
13713,France,Auvergne,43,Mazet-Saint-Voy,Réseau de Mazet St Voy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.10036363636363638,30%,kgCO2e/kWh,
13714,France,Auvergne,43,Saint-Bonnet-Le-Froid,Réseau de St Bonnet le Froid ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.10036363636363638,30%,kgCO2e/kWh,
13715,France,Pays-de-la-Loire,44,Nantes,Beaulieu Malakoff ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.042,30%,kgCO2e/kWh,
13716,France,Pays-de-la-Loire,44,Châteaubriant,Réseau de Chateaubriant ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.078,30%,kgCO2e/kWh,
13717,France,Pays-de-la-Loire,44,Nantes,Réseau Nantes Chantrerie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.074,30%,kgCO2e/kWh,
13718,France,Pays-de-la-Loire,44,Nantes-Saint-Herblain,ZUP de Bellevue Saint Herblain ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.089,30%,kgCO2e/kWh,
13719,France,Pays-de-la-Loire,44,Rezé,Réseau AFUL de Rezé-Château ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.162,30%,kgCO2e/kWh,
13720,France,Pays-de-la-Loire,44,Saint-Jean-de-Boiseau,Réseau de Saint-Jean-de-Boiseau ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.077,30%,kgCO2e/kWh,
13721,France,Pays-de-la-Loire,44,Sainte-Luce-sur-Loire,Réseau ZAC de la Minais ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.173,30%,kgCO2e/kWh,
13722,France,Pays-de-la-Loire,44,Saint-Julien-de-Concelles,Réseau de Saint-Julien-de-Concelles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.10876923076923078,30%,kgCO2e/kWh,
13723,France,Centre,45,Orléans,Socos source ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.081,30%,kgCO2e/kWh,
13724,France,Centre,45,Orléans,Quartier Centre Ville et Nord ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.115,30%,kgCO2e/kWh,
13725,France,Centre,45,Montargis,ZUP du grand clos ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.075,30%,kgCO2e/kWh,
13726,France,Centre,45,Fleury-les-Aubrais,Réseau de Fleury les Aubrais ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.071,30%,kgCO2e/kWh,
13727,France,Centre,45,Amilly,Réseau de Amilly ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.042,30%,kgCO2e/kWh,
13728,France,Centre,45,Pithiviers,U. V. E Pithiviers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.115,30%,kgCO2e/kWh,
13729,France,Midi-Pyrénées,46,Nuzejouls,Réseau de Nuzéjouls ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.034,30%,kgCO2e/kWh,
13730,France,Midi-Pyrénées,46,Biars-sur-Cere,Réseau de Biars du Cere ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.006,30%,kgCO2e/kWh,
13731,France,Midi-Pyrénées,46,Cajarc,Réseau de Cajarc ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.006,30%,kgCO2e/kWh,
13732,France,Midi-Pyrénées,46,Catus,Réseau de Catus ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.028,30%,kgCO2e/kWh,
13733,France,Midi-Pyrénées,46,Caillac,Réseau de Caillac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.007,30%,kgCO2e/kWh,
13734,France,Midi-Pyrénées,46,Saint-Germain-du-Bel-Air,Réseau de St Germain du Bel air ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.012,30%,kgCO2e/kWh,
13735,France,Midi-Pyrénées,46,Les-Quatre-Routes-du-Lot,Réseau de Les-Quatre-Routes-du-Lot ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.003,30%,kgCO2e/kWh,
13736,France,Midi-Pyrénées,46,Sousceyrac,Réseau de Sousceyrac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.026,30%,kgCO2e/kWh,
13737,France,Midi-Pyrénées,46,Figeac,Réseau de Figeac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.006,30%,kgCO2e/kWh,
13738,France,Midi-Pyrénées,46,Livernon,Réseau de Livernon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.025,30%,kgCO2e/kWh,
13739,France,Midi-Pyrénées,46,Cahors,Réseau de Cahors ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.065,30%,kgCO2e/kWh,
13740,France,Midi-Pyrénées,46,Thégra,Réseau de Thégra ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.008,30%,kgCO2e/kWh,
13741,France,Midi-Pyrénées,46,Lacapelle-Marival,Réseau de Lacapelle-Marival ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.014,30%,kgCO2e/kWh,
13742,France,Aquitaine,47,Le Passage,Novergie Sud Ouest-Sogad ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.256,30%,kgCO2e/kWh,
13743,France,Languedoc-Roussillon,48,Mende,Mende ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.023,30%,kgCO2e/kWh,
13744,France,Languedoc-Roussillon,48,Saint-Chely-d’Apcher,Réseau Saint Chely d’Apcher ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.023,30%,kgCO2e/kWh,
13745,France,Pays-de-la-Loire,49,Angers,Réseau d’Angers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.012,30%,kgCO2e/kWh,
13746,France,Pays-de-la-Loire,49,Angers,Zup Jeanne d’Arc-Déromédi (UPJM) ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.202,30%,kgCO2e/kWh,
13747,France,Pays-de-la-Loire,49,Angers,CHU Angers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.052,30%,kgCO2e/kWh,
13748,France,Pays-de-la-Loire,49,Saumur,Chemin Vert ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.052,30%,kgCO2e/kWh,
13749,France,Pays-de-la-Loire,49,Andrezé,Réseau de chaleur d’Andrezé ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.253,30%,kgCO2e/kWh,
